carrier,customer_id,location,type,is_liveunload,waiting_time,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
5b7138ab0c29d2783bfb80c4,68bb052eed43159d9de612bb,24/7 Cross Dock Warehousing & Distribution,DELIVERLOAD,True,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
5b7138ab0c29d2783bfb80c4,639397922d2723164836fbbd,ACCEM LIVINGSTON,DELIVERLOAD,False,7,7,7,7,7,7,10,9,8,7,7,7,7,7,9,7,7,9,10,11,7,7,7,7,7
5b7138ab0c29d2783bfb80c4,639397922d2723164836fbbd,ACCEM LIVINGSTON,HOOKCONTAINER,False,16,16,16,16,16,16,14,30,13,20,15,23,19,18,16,14,12,16,13,9,16,16,16,16,16
5b7138ab0c29d2783bfb80c4,5df2a7a7d823577f1fd613a3,ACCEMPULASKI  - BAYONNE,DELIVERLOAD,False,8,8,8,8,8,8,8,6,8,8,9,7,8,9,8,7,9,8,8,10,8,8,8,8,8
5b7138ab0c29d2783bfb80c4,5df2a7a7d823577f1fd613a3,ACCEMPULASKI  - BAYONNE,DELIVERLOAD,True,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
5b7138ab0c29d2783bfb80c4,5df2a7a7d823577f1fd613a3,ACCEMPULASKI  - BAYONNE,HOOKCONTAINER,False,16,16,16,16,16,19,17,19,19,17,18,14,18,15,14,13,11,9,16,16,16,16,16,16,16
5b7138ab0c29d2783bfb80c4,60e73a73df2e904967671d71,ACE ENDICO 845-230-8815,DELIVERLOAD,False,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73
5b7138ab0c29d2783bfb80c4,60e73a73df2e904967671d71,ACE ENDICO 845-230-8815,DELIVERLOAD,True,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
5b7138ab0c29d2783bfb80c4,67c9a79ebe81b54a149ebc32,A DUIE PYLE 4807,DELIVERLOAD,False,80,80,80,80,80,80,80,80,86,67,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
5b7138ab0c29d2783bfb80c4,67c9a79ebe81b54a149ebc32,A DUIE PYLE 4807,DELIVERLOAD,True,111,111,111,111,111,111,111,111,111,161,101,122,111,111,111,111,111,111,111,111,111,111,111,111,111
5b7138ab0c29d2783bfb80c4,5e81ea7a4b214207cf65d63b,"A DUIE PYLE PARKESBURG , PA - 6108579222",DELIVERLOAD,True,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81
5b7138ab0c29d2783bfb80c4,6009e4fc032bbc20333b3ab5,ADUIE PYLE WAREHOUSE,DELIVERLOAD,False,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
5b7138ab0c29d2783bfb80c4,6009e4fc032bbc20333b3ab5,ADUIE PYLE WAREHOUSE,DELIVERLOAD,True,91,91,91,91,91,91,91,91,91,91,83,91,91,91,91,91,91,91,91,91,91,91,91,91,91
5b7138ab0c29d2783bfb80c4,623c8f1587087255950d7475,AGOURI FOODSERVICE WAREHOUSE,DELIVERLOAD,True,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
5b7138ab0c29d2783bfb80c4,624c625d902eb21fc1927edc,Airtight Storage Systems,RETURNCONTAINER,False,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
5b7138ab0c29d2783bfb80c4,681e3a5132752dfa4b1c015a,Alba Wine and Spirits Warehousing & Dist-31,DELIVERLOAD,False,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
5b7138ab0c29d2783bfb80c4,679be00c6b33521afde5109a,Aldi Center Valley,DELIVERLOAD,True,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
5b7138ab0c29d2783bfb80c4,67f81887859d9c9ecab4e930,Amentum,DELIVERLOAD,False,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
5b7138ab0c29d2783bfb80c4,67f81887859d9c9ecab4e930,Amentum,DELIVERLOAD,True,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
5b7138ab0c29d2783bfb80c4,631b8bcca0f99616134d8b81,APM,PULLCONTAINER,False,45,45,45,45,45,45,45,55,56,45,34,49,59,52,53,28,35,11,6,41,45,45,45,45,45
5b7138ab0c29d2783bfb80c4,631b8bcca0f99616134d8b81,APM,RETURNCONTAINER,False,36,36,36,36,36,36,41,34,30,30,18,25,47,51,36,44,29,40,50,36,36,36,36,36,36
5b7138ab0c29d2783bfb80c4,5d11025959ef9d3f8f64f2aa,ARTHUR SCHUMAN - 9737878837,DELIVERLOAD,False,31,31,31,31,31,31,31,31,31,35,44,18,40,30,34,31,31,31,31,31,31,31,31,31,31
5b7138ab0c29d2783bfb80c4,5d11025959ef9d3f8f64f2aa,ARTHUR SCHUMAN - 9737878837,DELIVERLOAD,True,91,91,91,91,91,91,91,91,91,91,68,115,94,108,91,91,91,91,91,91,91,91,91,91,91
5b7138ab0c29d2783bfb80c4,5d11025959ef9d3f8f64f2aa,ARTHUR SCHUMAN - 9737878837,HOOKCONTAINER,False,12,12,12,12,12,12,12,12,12,12,31,20,11,28,6,12,12,12,12,12,12,12,12,12,12
5b7138ab0c29d2783bfb80c4,60b93f33af57345e999247ad,Astro Chemicals 704-541-3425,DELIVERLOAD,False,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
5b7138ab0c29d2783bfb80c4,5d1102a759ef9d3f8f64f35d,BAYCLIFF WAREHOUSE - 9083011330,DELIVERLOAD,True,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119
5b7138ab0c29d2783bfb80c4,5d51506f8c42480d3145aa49,BEST TRANSPORTATION - 973-419-6107,HOOKCONTAINER,False,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,14,17,17,17,17,17,17,17,17,17
5b7138ab0c29d2783bfb80c4,5d51506f8c42480d3145aa49,BEST TRANSPORTATION - 973-419-6107,RETURNCONTAINER,False,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
5b7138ab0c29d2783bfb80c4,67d993f633bb61e76be3c87c,BRAKEWELL STEEL,DELIVERLOAD,True,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122
5b7138ab0c29d2783bfb80c4,6737580ecbc76316f3e48ffc,Capitol Food Company /Lasar Nuts,DELIVERLOAD,False,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
5b7138ab0c29d2783bfb80c4,5d555e5bf46e1c56b5ab05c4,C&C MARSH -  9088384851,PULLCONTAINER,False,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
5b7138ab0c29d2783bfb80c4,5d555e5bf46e1c56b5ab05c4,C&C MARSH -  9088384851,RETURNCONTAINER,False,78,78,78,78,78,78,78,138,62,78,82,115,78,80,40,78,78,78,78,78,78,78,78,78,78
5b7138ab0c29d2783bfb80c4,673b56dde26c3ef62fc6aafc,CENTERTON NURSERY,DELIVERLOAD,False,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
5b7138ab0c29d2783bfb80c4,6863f052aace1906cade1f4b,CEO of Grand Individual,DELIVERLOAD,True,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
5b7138ab0c29d2783bfb80c4,5d10fa0b59ef9d3f8f64e0c1,CES  ny   port liberty,PULLCONTAINER,False,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
5b7138ab0c29d2783bfb80c4,68af3423baf00d9bcd3afb0b,CFI - NY,DELIVERLOAD,False,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
5b7138ab0c29d2783bfb80c4,68af3423baf00d9bcd3afb0b,CFI - NY,DELIVERLOAD,True,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
5b7138ab0c29d2783bfb80c4,60e76628fa3c0d36d8b07eb0,CHAMPION WIRE & CABLE LLC 516-338-2000,DELIVERLOAD,False,82,82,82,82,82,90,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
5b7138ab0c29d2783bfb80c4,60e76628fa3c0d36d8b07eb0,CHAMPION WIRE & CABLE LLC 516-338-2000,DELIVERLOAD,True,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
5b7138ab0c29d2783bfb80c4,679d0a5aef28634f767f6756,CHANT ENGINEERING CO INC,DELIVERLOAD,True,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85
5b7138ab0c29d2783bfb80c4,62c5afc4ef3f450d70892ebc,CHEFLER ELMWOOD PARK,DELIVERLOAD,False,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
5b7138ab0c29d2783bfb80c4,62c5afc4ef3f450d70892ebc,CHEFLER ELMWOOD PARK,DELIVERLOAD,True,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
5b7138ab0c29d2783bfb80c4,639c8b072a7111160e3f6eec,CIBO VITA INC -Madison,DELIVERLOAD,True,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
5b7138ab0c29d2783bfb80c4,6679beea67b111efa1183c03,CIBO VITA INC -TAFT,DELIVERLOAD,False,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
5b7138ab0c29d2783bfb80c4,6679beea67b111efa1183c03,CIBO VITA INC -TAFT,DELIVERLOAD,True,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
5b7138ab0c29d2783bfb80c4,65983122bbef7016787263c7,CITARELLA,DELIVERLOAD,False,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
5b7138ab0c29d2783bfb80c4,65983122bbef7016787263c7,CITARELLA,DELIVERLOAD,True,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117
5b7138ab0c29d2783bfb80c4,6513457bca7462161497023f,CLASSIC WIRE & CABLE,DELIVERLOAD,False,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
5b7138ab0c29d2783bfb80c4,6513457bca7462161497023f,CLASSIC WIRE & CABLE,DELIVERLOAD,True,126,126,126,126,126,126,126,75,108,126,202,159,154,110,123,126,126,126,126,126,126,126,126,126,126
5b7138ab0c29d2783bfb80c4,688cc416f6b86ac589a1c757,CLEVELAND CLIFFS,DELIVERLOAD,False,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
5b7138ab0c29d2783bfb80c4,684aeb1f319a5a410cc3f676,Colombia Security yard,DELIVERLOAD,False,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
5b7138ab0c29d2783bfb80c4,5d51b7d7f7173105276057ad,COLUMBIA 1100 - 9735898055,PULLCONTAINER,False,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,35,44,44,44,44,44,44,44,44,44
5b7138ab0c29d2783bfb80c4,5d51b7d7f7173105276057ad,COLUMBIA 1100 - 9735898055,RETURNCONTAINER,False,62,62,62,62,62,62,139,105,57,51,41,39,58,101,62,63,51,32,45,62,62,62,62,62,62
5b7138ab0c29d2783bfb80c4,5d8a56d51ebfe809eb7f2fa2,COLUMBIA 1155 - 9089652035,PULLCONTAINER,False,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
5b7138ab0c29d2783bfb80c4,5d8a56d51ebfe809eb7f2fa2,COLUMBIA 1155 - 9089652035,RETURNCONTAINER,False,77,77,77,77,77,77,77,77,77,77,77,77,67,77,77,77,77,77,77,77,77,77,77,77,77
5b7138ab0c29d2783bfb80c4,6870ea4ddbd3277ae671ca9b,Columbia Security Yard,DELIVERLOAD,False,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
5b7138ab0c29d2783bfb80c4,6835f3060f089afbc25eb72f,COMBINED EXPRESS INC,DELIVERLOAD,False,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
5b7138ab0c29d2783bfb80c4,6835f3060f089afbc25eb72f,COMBINED EXPRESS INC,DELIVERLOAD,True,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
5b7138ab0c29d2783bfb80c4,66cc802bae01fcc36d554fd7,COMMUNITY SUFFOLK,DELIVERLOAD,True,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
5b7138ab0c29d2783bfb80c4,60d2287e21dc1f6c18dbb372,CONTINENTAL (300 K ) - 973-578-2702,DELIVERLOAD,False,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
5b7138ab0c29d2783bfb80c4,60d2287e21dc1f6c18dbb372,CONTINENTAL (300 K ) - 973-578-2702,DELIVERLOAD,True,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121
5b7138ab0c29d2783bfb80c4,62b9e691065c2113a45f9b33,Cooper Electric - cranbury,DELIVERLOAD,False,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
5b7138ab0c29d2783bfb80c4,62b9e691065c2113a45f9b33,Cooper Electric - cranbury,DELIVERLOAD,True,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161
5b7138ab0c29d2783bfb80c4,671c00506706250f088bb0da,CPMS,DELIVERLOAD,False,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
5b7138ab0c29d2783bfb80c4,671c00506706250f088bb0da,CPMS,DELIVERLOAD,True,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
5b7138ab0c29d2783bfb80c4,667b00e2bf8198c7a72d019e,Crown Memorial Co INC,DELIVERLOAD,False,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
5b7138ab0c29d2783bfb80c4,667b00e2bf8198c7a72d019e,Crown Memorial Co INC,DELIVERLOAD,True,170,170,170,170,170,170,170,170,179,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170
5b7138ab0c29d2783bfb80c4,67351091d7385f6f73c7aa56,"CROWN WIRE & CABLE CO C/O OF NASSAU NATIONAL CABLE""",DELIVERLOAD,False,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
5b7138ab0c29d2783bfb80c4,5e723f622f25e50800577883,CROXTON NJIT - 8004972919,PULLCONTAINER,False,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
5b7138ab0c29d2783bfb80c4,5fc4fe86ef1f9508331e325c,CSNJ-973-466-3000,PULLCONTAINER,False,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
5b7138ab0c29d2783bfb80c4,5fc4fe86ef1f9508331e325c,CSNJ-973-466-3000,RETURNCONTAINER,False,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
